1517950080,__SummaryInfo__,38433.18,10932.39,49422712.0,65612528.0,1.0
1517950095,__SummaryInfo__,7.02,8.27,494.7,1404.08,1.0
1517950110,__SummaryInfo__,7.02,8.27,494.7,1404.08,1.0
1517950125,__SummaryInfo__,666.663333333,87.1566666667,989358.716667,8001.66333333,1.0
1517950140,__SummaryInfo__,1985.95,244.93,2967086.75,21196.83,1.0
1517950155,__SummaryInfo__,1985.95,244.93,2967086.75,21196.83,1.0
1517950170,__SummaryInfo__,16.05,13.62,9342.04,10228.39,1.0
1517950185,__SummaryInfo__,16.05,13.62,9342.04,10228.39,1.0
1517950200,__SummaryInfo__,16.05,13.62,9342.04,10228.39,1.0
1517950215,__SummaryInfo__,6471.05,1036.03,8739987.0,16894246.0,1.0
1517950230,__SummaryInfo__,6471.05,1036.03,8739987.0,16894246.0,1.0
1517950245,__SummaryInfo__,2159.98333333,349.023333333,2913538.24667,5632607.2,1.0
1517950260,__SummaryInfo__,4.45,5.52,313.87,1787.8,1.0
1517950275,__SummaryInfo__,4.45,5.52,313.87,1787.8,1.0
1517950290,__SummaryInfo__,1986.52,250.22,2968444.75,19812.43,1.0
1517950305,__SummaryInfo__,1986.52,250.22,2968444.75,19812.43,1.0
