1517950080,localhost,38433.18,10932.39,49422712.0,65612528.0
1517950095,localhost,7.02,8.27,494.7,1404.08
1517950110,localhost,7.02,8.27,494.7,1404.08
1517950125,localhost,666.663333333,87.1566666667,989358.716667,8001.66333333
1517950140,localhost,1985.95,244.93,2967086.75,21196.83
1517950155,localhost,1985.95,244.93,2967086.75,21196.83
1517950170,localhost,16.05,13.62,9342.04,10228.39
1517950185,localhost,16.05,13.62,9342.04,10228.39
1517950200,localhost,16.05,13.62,9342.04,10228.39
1517950215,localhost,6471.05,1036.03,8739987.0,16894246.0
1517950230,localhost,6471.05,1036.03,8739987.0,16894246.0
1517950245,localhost,2159.98333333,349.023333333,2913538.24667,5632607.2
1517950260,localhost,4.45,5.52,313.87,1787.8
1517950275,localhost,4.45,5.52,313.87,1787.8
1517950290,localhost,1986.52,250.22,2968444.75,19812.43
1517950305,localhost,1986.52,250.22,2968444.75,19812.43
