1517802720,__SummaryInfo__,0.0,100.0,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517802735,__SummaryInfo__,0.0,100.0,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517802750,__SummaryInfo__,0.0,100.0,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517802765,__SummaryInfo__,0.0,83.74,0.0,8.0,2400.0,1.56,14.64,0.0,1.0
1517802780,__SummaryInfo__,0.0,75.46,0.0,8.0,2400.0,2.94,21.52,0.0,1.0
1517802795,__SummaryInfo__,0.0,85.7,0.0,8.0,2400.0,4.3,10.0,0.0,1.0
1517802810,__SummaryInfo__,0.0,22.0,0.0,8.0,2400.0,6.12,71.88,0.0,1.0
1517802825,__SummaryInfo__,0.0,4.88,0.0,8.0,2400.0,7.24,87.88,0.0,1.0
1517802840,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,7.24,92.76,0.0,1.0
1517802855,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,5.7,94.3,0.0,1.0
1517802870,__SummaryInfo__,0.0,14.1866666667,0.0,8.0,2400.0,6.16666666667,79.6466666667,0.0,1.0
1517802885,__SummaryInfo__,0.0,21.26,0.0,8.0,2400.0,6.56,72.12,0.0,1.0
1517802900,__SummaryInfo__,0.0,44.2866666667,0.0,8.0,2400.0,5.25333333333,50.36,0.0,1.0
1517802915,__SummaryInfo__,0.0,96.5,0.0,8.0,2400.0,1.0,2.4,0.0,1.0
1517802930,__SummaryInfo__,0.0,99.6733333333,0.0,8.0,2400.0,0.0666666666667,0.16,0.0,1.0
1517802945,__SummaryInfo__,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517802960,__SummaryInfo__,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517802975,__SummaryInfo__,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517802990,__SummaryInfo__,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517803005,__SummaryInfo__,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517803020,__SummaryInfo__,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517803035,__SummaryInfo__,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
