1517802720,localhost,854.865,970.792
1517802735,localhost,854.865,970.792
1517802750,localhost,854.865,970.792
1517802765,localhost,854.8458,970.792
1517802780,localhost,854.833,970.792
1517802795,localhost,854.833,970.792
1517802810,localhost,854.833,970.792
1517802825,localhost,854.833,970.792
1517802840,localhost,854.833,970.792
1517802855,localhost,854.833,970.792
1517802870,localhost,854.833,970.792
1517802885,localhost,854.833,970.792
1517802900,localhost,854.833,970.792
1517802915,localhost,854.833,970.792
1517802930,localhost,854.833,970.792
1517802945,localhost,854.833,970.792
1517802960,localhost,854.833,970.792
1517802975,localhost,854.833,970.792
1517802990,localhost,854.833,970.792
1517803005,localhost,854.833,970.792
1517803020,localhost,854.833,970.792
1517803035,localhost,854.833,970.792
