1517803140,__SummaryInfo__,854.833,970.792,1.0
1517803155,__SummaryInfo__,854.833,970.792,1.0
1517803170,__SummaryInfo__,854.833,970.792,1.0
1517803185,__SummaryInfo__,854.833,970.792,1.0
1517803200,__SummaryInfo__,854.833,970.792,1.0
1517803215,__SummaryInfo__,854.833,970.792,1.0
1517803230,__SummaryInfo__,854.833,970.792,1.0
1517803245,__SummaryInfo__,854.833,970.792,1.0
1517803260,__SummaryInfo__,854.833,970.792,1.0
1517803275,__SummaryInfo__,854.833,970.792,1.0
1517803290,__SummaryInfo__,854.833,970.792,1.0
1517803305,__SummaryInfo__,854.832466667,970.792,1.0
1517803320,__SummaryInfo__,854.832,970.792,1.0
1517803335,__SummaryInfo__,854.832,970.792,1.0
1517803350,__SummaryInfo__,854.832,970.792,1.0
1517803365,__SummaryInfo__,854.832,970.792,1.0
1517803380,__SummaryInfo__,854.832,970.792,1.0
1517803395,__SummaryInfo__,854.832,970.792,1.0
1517803410,__SummaryInfo__,854.832,970.792,1.0
1517803425,__SummaryInfo__,854.832,970.792,1.0
1517803440,__SummaryInfo__,854.832,970.792,1.0
1517803455,__SummaryInfo__,854.832,970.792,1.0
1517803470,__SummaryInfo__,854.832,970.792,1.0
1517803485,__SummaryInfo__,854.786666667,970.792,1.0
1517803500,__SummaryInfo__,854.747,970.792,1.0
1517803515,__SummaryInfo__,854.747,970.792,1.0
1517803530,__SummaryInfo__,854.747,970.792,1.0
1517803545,__SummaryInfo__,854.747,970.792,1.0
1517803560,__SummaryInfo__,854.747,970.792,1.0
1517803575,__SummaryInfo__,854.747,970.792,1.0
1517803590,__SummaryInfo__,854.747,970.792,1.0
1517803605,__SummaryInfo__,854.747,970.792,1.0
1517803620,__SummaryInfo__,854.747,970.792,1.0
1517803635,__SummaryInfo__,854.747,970.792,1.0
1517803650,__SummaryInfo__,854.747,970.792,1.0
1517803665,__SummaryInfo__,854.747,970.792,1.0
