1517803140,localhost,9.05,9.33,470.0,1567.65
1517803155,localhost,9.05,9.33,470.0,1567.65
1517803170,localhost,9.05,9.33,470.0,1567.65
1517803185,localhost,9.05,9.33,470.0,1567.65
1517803200,localhost,9841.87666667,1789.146,13390165.4667,13022335.7433
1517803215,localhost,36882.15,6683.64,50211828.0,48829448.0
1517803230,localhost,36882.15,6683.64,50211828.0,48829448.0
1517803245,localhost,17589.03,3199.80533333,23975691.6,23045541.7813
1517803260,localhost,707.55,151.45,1019072.25,484623.84
1517803275,localhost,707.55,151.45,1019072.25,484623.84
1517803290,localhost,120.6,40.3866666667,152148.894,81932.3386667
1517803305,localhost,30.3,23.3,18776.07,19979.8
1517803320,localhost,375.938,96.456,494240.756,361732.066
1517803335,localhost,1758.49,389.08,2396099.5,1728741.13
1517803350,localhost,1758.49,389.08,2396099.5,1728741.13
1517803365,localhost,20452.7833333,3820.46666667,27925706.1667,26841444.5273
1517803380,localhost,36810.29,6822.93,50264112.0,48815060.0
1517803395,localhost,36810.29,6822.93,50264112.0,48815060.0
1517803410,localhost,4920.25,923.018666667,6702516.34667,6510545.63533
1517803425,localhost,14.09,15.34,732.4,2158.81
1517803440,localhost,60.828,33.452,57103.088,52152.864
1517803455,localhost,247.78,105.9,282585.84,252129.08
1517803470,localhost,247.78,105.9,282585.84,252129.08
1517803485,localhost,20514.8253333,3964.732,27763049.9253,26948036.7707
1517803500,localhost,38248.49,7341.21,51808456.0,50306956.0
1517803515,localhost,38248.49,7341.21,51808456.0,50306956.0
1517803530,localhost,7669.234,1483.154,10374805.12,10075222.992
1517803545,localhost,24.42,18.64,16392.4,17289.74
1517803560,localhost,24.42,18.64,16392.4,17289.74
1517803575,localhost,24.42,18.64,16392.4,17289.74
1517803590,localhost,24.42,18.64,16392.4,17289.74
1517803605,localhost,742.062666667,186.058666667,941310.853333,935610.278667
1517803620,localhost,1370.0,332.55,1750614.5,1739140.75
1517803635,localhost,1370.0,332.55,1750614.5,1739140.75
1517803650,localhost,190.527333333,52.634,233838.815333,233515.624667
1517803665,localhost,9.07,9.57,488.71,1880.99
