1517876700,localhost,0.05,0.05,2.0,2.7
1517876715,localhost,0.05,0.05,2.0,2.7
1517876730,localhost,0.05,0.05,2.0,2.7
1517876745,localhost,0.05,0.05,2.0,2.7
1517876760,localhost,0.05,0.05,2.0,2.7
1517876775,localhost,705.318666667,144.044666667,835755.860667,1180234.10667
1517876790,localhost,1511.34,308.61,1790903.13,2529070.0
1517876805,localhost,1511.34,308.61,1790903.13,2529070.0
1517876820,localhost,1564.692,330.311333333,1799003.10067,2530431.1
1517876835,localhost,1572.9,333.65,1800249.25,2530640.5
1517876850,localhost,1550.82533333,333.108666667,1798507.634,2528953.66667
1517876865,localhost,1407.34,329.59,1787187.13,2517989.25
1517876880,localhost,1407.34,329.59,1787187.13,2517989.25
1517876895,localhost,1407.82533333,295.222,1686326.52733,2506017.65
1517876910,localhost,1408.25,265.15,1598073.5,2495542.5
1517876925,localhost,1408.25,265.15,1598073.5,2495542.5
1517876940,localhost,322.394666667,90.9586666667,384806.345333,337867.118667
1517876955,localhost,155.34,64.16,198149.86,5917.06
1517876970,localhost,422.082,110.118,517003.214,508127.648
1517876985,localhost,1489.05,293.95,1792416.63,2516970.0
1517877000,localhost,1489.05,293.95,1792416.63,2516970.0
1517877015,localhost,1412.118,297.388,1787579.802,2526563.25
1517877030,localhost,1360.83,299.68,1784355.25,2532958.75
1517877045,localhost,1360.83,299.68,1784355.25,2532958.75
1517877060,localhost,1520.822,277.718666667,1791699.41667,2509735.55
1517877075,localhost,1532.25,276.15,1792224.0,2508076.75
1517877090,localhost,1127.05,206.168666667,1314477.272,1839865.814
1517877105,localhost,12.75,13.72,673.77,2285.74
1517877120,localhost,12.75,13.72,673.77,2285.74
1517877135,localhost,929.148,187.126,1078157.958,1518892.696
1517877150,localhost,1540.08,302.73,1796480.75,2529964.0
1517877165,localhost,1540.08,302.73,1796480.75,2529964.0
1517877180,localhost,1439.37333333,324.214666667,1793053.08333,2517811.38333
1517877195,localhost,1423.88,327.52,1792525.75,2515941.75
1517877210,localhost,1423.88,327.52,1792525.75,2515941.75
1517877225,localhost,1423.88,327.52,1792525.75,2515941.75
1517877240,localhost,1423.88,327.52,1792525.75,2515941.75
1517877255,localhost,669.384,157.882666667,836770.288667,1174951.74467
1517877270,localhost,9.2,9.45,484.26,1585.49
1517877285,localhost,9.2,9.45,484.26,1585.49
1517877300,localhost,9.2,9.45,484.26,1585.49
1517877315,localhost,9.2,9.45,484.26,1585.49
1517877330,localhost,9.2,9.45,484.26,1585.49
