1517700525,__SummaryInfo__,855.194,970.792,1.0
1517700540,__SummaryInfo__,855.194,970.792,1.0
1517700555,__SummaryInfo__,855.194,970.792,1.0
1517700570,__SummaryInfo__,855.194,970.792,1.0
1517700585,__SummaryInfo__,855.194,970.792,1.0
1517700600,__SummaryInfo__,855.194,970.792,1.0
1517700615,__SummaryInfo__,855.194,970.792,1.0
1517700630,__SummaryInfo__,855.194,970.792,1.0
1517700645,__SummaryInfo__,855.194,970.792,1.0
1517700660,__SummaryInfo__,855.194,970.792,1.0
1517700675,__SummaryInfo__,855.194,970.792,1.0
1517700690,__SummaryInfo__,855.194,970.792,1.0
1517700705,__SummaryInfo__,855.194,970.792,1.0
1517700720,__SummaryInfo__,855.194,970.792,1.0
1517700735,__SummaryInfo__,855.194,970.792,1.0
1517700750,__SummaryInfo__,855.163466667,970.792,1.0
1517700765,__SummaryInfo__,854.965,970.792,1.0
1517700780,__SummaryInfo__,854.965,970.792,1.0
1517700795,__SummaryInfo__,854.965,970.792,1.0
1517700810,__SummaryInfo__,854.965,970.792,1.0
1517700825,__SummaryInfo__,854.965,970.792,1.0
1517700840,__SummaryInfo__,854.965,970.792,1.0
1517700855,__SummaryInfo__,854.965,970.792,1.0
1517700870,__SummaryInfo__,854.965,970.792,1.0
1517700885,__SummaryInfo__,854.965,970.792,1.0
