1517877525,localhost,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0
1517877540,localhost,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0
1517877555,localhost,0.0,92.64,0.0,8.0,2400.0,1.86,5.4,0.0
1517877570,localhost,0.0,83.5866666667,0.0,8.0,2400.0,3.98,12.36,0.0
1517877585,localhost,0.0,72.0,0.0,8.0,2400.0,6.4,21.6,0.0
1517877600,localhost,0.0,74.3333333333,0.0,8.0,2400.0,8.26666666667,17.4,0.0
1517877615,localhost,0.0,76.18,0.0,8.0,2400.0,7.14,16.62,0.0
1517877630,localhost,0.0,77.3,0.0,8.0,2400.0,6.3,16.3,0.0
1517877645,localhost,0.0,77.3,0.0,8.0,2400.0,6.3,16.3,0.0
1517877660,localhost,0.0,77.3,0.0,8.0,2400.0,6.3,16.3,0.0
1517877675,localhost,0.0,77.3,0.0,8.0,2400.0,6.3,16.3,0.0
1517877690,localhost,0.0,77.3,0.0,8.0,2400.0,6.3,16.3,0.0
1517877705,localhost,0.0,71.3,0.0,8.0,2400.0,6.4,22.2,0.0
1517877720,localhost,0.0,76.1,0.0,8.0,2400.0,6.0,17.8666666667,0.0
1517877735,localhost,0.0,80.9,0.0,8.0,2400.0,5.66666666667,13.4,0.0
1517877750,localhost,0.0,85.7,0.0,8.0,2400.0,5.4,8.8,0.0
1517877765,localhost,0.0,99.9,0.0,8.0,2400.0,0.1,0.0,0.0
1517877780,localhost,0.0,99.9,0.0,8.0,2400.0,0.1,0.0,0.0
