1517877525,__SummaryInfo__,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517877540,__SummaryInfo__,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517877555,__SummaryInfo__,0.0,92.64,0.0,8.0,2400.0,1.86,5.4,0.0,1.0
1517877570,__SummaryInfo__,0.0,83.5866666667,0.0,8.0,2400.0,3.98,12.36,0.0,1.0
1517877585,__SummaryInfo__,0.0,72.0,0.0,8.0,2400.0,6.4,21.6,0.0,1.0
1517877600,__SummaryInfo__,0.0,74.3333333333,0.0,8.0,2400.0,8.26666666667,17.4,0.0,1.0
1517877615,__SummaryInfo__,0.0,76.18,0.0,8.0,2400.0,7.14,16.62,0.0,1.0
1517877630,__SummaryInfo__,0.0,77.3,0.0,8.0,2400.0,6.3,16.3,0.0,1.0
1517877645,__SummaryInfo__,0.0,77.3,0.0,8.0,2400.0,6.3,16.3,0.0,1.0
1517877660,__SummaryInfo__,0.0,77.3,0.0,8.0,2400.0,6.3,16.3,0.0,1.0
1517877675,__SummaryInfo__,0.0,77.3,0.0,8.0,2400.0,6.3,16.3,0.0,1.0
1517877690,__SummaryInfo__,0.0,77.3,0.0,8.0,2400.0,6.3,16.3,0.0,1.0
1517877705,__SummaryInfo__,0.0,71.3,0.0,8.0,2400.0,6.4,22.2,0.0,1.0
1517877720,__SummaryInfo__,0.0,76.1,0.0,8.0,2400.0,6.0,17.8666666667,0.0,1.0
1517877735,__SummaryInfo__,0.0,80.9,0.0,8.0,2400.0,5.66666666667,13.4,0.0,1.0
1517877750,__SummaryInfo__,0.0,85.7,0.0,8.0,2400.0,5.4,8.8,0.0,1.0
1517877765,__SummaryInfo__,0.0,99.9,0.0,8.0,2400.0,0.1,0.0,0.0,1.0
1517877780,__SummaryInfo__,0.0,99.9,0.0,8.0,2400.0,0.1,0.0,0.0,1.0
