1517877525,__SummaryInfo__,861.276,970.792,1.0
1517877540,__SummaryInfo__,861.276,970.792,1.0
1517877555,__SummaryInfo__,861.276,970.792,1.0
1517877570,__SummaryInfo__,861.276,970.792,1.0
1517877585,__SummaryInfo__,861.276,970.792,1.0
1517877600,__SummaryInfo__,861.276,970.792,1.0
1517877615,__SummaryInfo__,861.276,970.792,1.0
1517877630,__SummaryInfo__,861.275733333,970.792,1.0
1517877645,__SummaryInfo__,861.275,970.792,1.0
1517877660,__SummaryInfo__,861.275,970.792,1.0
1517877675,__SummaryInfo__,861.275,970.792,1.0
1517877690,__SummaryInfo__,861.275,970.792,1.0
1517877705,__SummaryInfo__,861.275,970.792,1.0
1517877720,__SummaryInfo__,861.275,970.792,1.0
1517877735,__SummaryInfo__,861.275,970.792,1.0
1517877750,__SummaryInfo__,861.275,970.792,1.0
1517877765,__SummaryInfo__,861.275,970.792,1.0
1517877780,__SummaryInfo__,861.275,970.792,1.0
