1517877525,__SummaryInfo__,9.2,9.45,484.26,1585.49,1.0
1517877540,__SummaryInfo__,9.2,9.45,484.26,1585.49,1.0
1517877555,__SummaryInfo__,4.508,4.818,241.464,819.086,1.0
1517877570,__SummaryInfo__,14.62,12.6313333333,3716.86933333,3123.77933333,1.0
1517877585,__SummaryInfo__,51.03,42.61,13719.36,10866.76,1.0
1517877600,__SummaryInfo__,51.03,42.61,13719.36,10866.76,1.0
1517877615,__SummaryInfo__,58.59,48.814,14805.84,13586.428,1.0
1517877630,__SummaryInfo__,63.63,52.95,15530.16,15399.54,1.0
1517877645,__SummaryInfo__,63.63,52.95,15530.16,15399.54,1.0
1517877660,__SummaryInfo__,63.63,52.95,15530.16,15399.54,1.0
1517877675,__SummaryInfo__,63.63,52.95,15530.16,15399.54,1.0
1517877690,__SummaryInfo__,63.63,52.95,15530.16,15399.54,1.0
1517877705,__SummaryInfo__,63.63,52.95,15530.16,15399.54,1.0
1517877720,__SummaryInfo__,63.63,52.95,15530.16,15399.54,1.0
1517877735,__SummaryInfo__,63.63,52.95,15530.16,15399.54,1.0
1517877750,__SummaryInfo__,63.63,52.95,15530.16,15399.54,1.0
1517877765,__SummaryInfo__,63.63,52.95,15530.16,15399.54,1.0
1517877780,__SummaryInfo__,9.18,9.28,475.6,1561.05,1.0
