1517694195,localhost,447960.0,850072.0,66176672.0,0.0,69365544.0,0.0,0.0
1517694210,localhost,447960.0,850072.0,66176672.0,0.0,69365544.0,0.0,0.0
1517694225,localhost,447960.0,850072.0,66176672.0,0.0,69365544.0,0.0,0.0
1517694240,localhost,447992.0,854013.333333,66170000.0,0.0,69365544.0,0.0,0.0
1517694255,localhost,448008.0,855984.0,66166664.0,0.0,69365544.0,0.0,0.0
1517694270,localhost,448008.0,855984.0,66166664.0,0.0,69365544.0,0.0,0.0
1517694285,localhost,448988.0,1725468.0,60890376.0,0.0,69365544.0,0.0,0.0
1517694300,localhost,448988.0,1725468.0,60890376.0,0.0,69365544.0,0.0,0.0
1517694315,localhost,450087.2,1761988.0,58465398.4,0.0,69365544.0,0.0,0.0
1517694330,localhost,451736.0,1816768.0,54827932.0,0.0,69365544.0,0.0,0.0
1517694345,localhost,451736.0,1816768.0,54827932.0,0.0,69365544.0,0.0,0.0
1517694360,localhost,451765.333333,1816272.26667,53710528.5333,0.0,69365544.0,0.0,0.0
1517694375,localhost,451776.0,1816092.0,53304200.0,0.0,69365544.0,0.0,0.0
1517694390,localhost,451776.0,1816092.0,53304200.0,0.0,69365544.0,0.0,0.0
1517694405,localhost,451824.0,1816096.0,53264120.0,0.0,69365544.0,0.0,0.0
1517694420,localhost,451824.0,1816096.0,53264120.0,0.0,69365544.0,0.0,0.0
1517694435,localhost,451844.0,1816134.66667,52429898.6667,0.0,69365544.0,0.0,0.0
1517694450,localhost,451884.0,1816212.0,50761456.0,0.0,69365544.0,0.0,0.0
1517694465,localhost,451884.0,1816212.0,50761456.0,0.0,69365544.0,0.0,0.0
1517694480,localhost,451930.933333,1816247.2,47026832.8,0.0,69365544.0,0.0,0.0
1517694495,localhost,451948.0,1816260.0,45668788.0,0.0,69365544.0,0.0,0.0
1517694510,localhost,451948.0,1816260.0,45668788.0,0.0,69365544.0,0.0,0.0
1517694525,localhost,452008.0,1816340.0,17824600.0,0.0,69365544.0,0.0,0.0
1517694540,localhost,452008.0,1816340.0,17824600.0,0.0,69365544.0,0.0,0.0
1517694555,localhost,452008.0,1816340.0,17316602.6667,0.0,69365544.0,0.0,0.0
1517694570,localhost,452008.0,1816340.0,16300608.0,0.0,69365544.0,0.0,0.0
1517694585,localhost,452008.0,1816340.0,16300608.0,0.0,69365544.0,0.0,0.0
1517694600,localhost,452015.466667,1816340.0,14692329.0667,0.0,69365544.0,0.0,0.0
1517694615,localhost,452016.0,1816340.0,14577452.0,0.0,69365544.0,0.0,0.0
1517694630,localhost,452017.066667,1816340.0,14522968.8,0.0,69365544.0,0.0,0.0
1517694645,localhost,452020.0,1816340.0,14373140.0,0.0,69365544.0,0.0,0.0
1517694660,localhost,452020.0,1816340.0,14373140.0,0.0,69365544.0,0.0,0.0
1517694675,localhost,452166.4,2492573.6,13669073.6,0.0,69365544.0,0.0,0.0
1517694690,localhost,452264.0,2943396.0,13199696.0,0.0,69365544.0,0.0,0.0
1517694705,localhost,452264.0,2943396.0,13199696.0,0.0,69365544.0,0.0,0.0
1517694720,localhost,452293.866667,2954353.33333,13191172.8,0.0,69365544.0,0.0,0.0
1517694735,localhost,452296.0,2955136.0,13190564.0,0.0,69365544.0,0.0,0.0
1517694750,localhost,452310.933333,3062465.06667,14043394.9333,0.0,69365544.0,0.0,0.0
1517694765,localhost,452352.0,3357620.0,16388680.0,0.0,69365544.0,0.0,0.0
1517694780,localhost,452352.0,3357620.0,16388680.0,0.0,69365544.0,0.0,0.0
1517694795,localhost,452392.0,3393438.66667,17260101.3333,0.0,69365544.0,0.0,0.0
1517694810,localhost,452412.0,3411348.0,17695812.0,0.0,69365544.0,0.0,0.0
1517694825,localhost,452412.0,3411348.0,17695812.0,0.0,69365544.0,0.0,0.0
1517694840,localhost,452430.666667,3487881.33333,17567657.8667,0.0,69365544.0,0.0,0.0
1517694855,localhost,452432.0,3493348.0,17558504.0,0.0,69365544.0,0.0,0.0
1517694870,localhost,452454.4,3650525.6,17488974.4,0.0,69365544.0,0.0,0.0
1517694885,localhost,452516.0,4082764.0,17297768.0,0.0,69365544.0,0.0,0.0
1517694900,localhost,452516.0,4082764.0,17297768.0,0.0,69365544.0,0.0,0.0
1517694915,localhost,452532.8,2170957.6,46586470.4,0.0,69365544.0,0.0,0.0
