1517863095,localhost,0.0,100.0,0.0,8.0,2400.0,0.0,0.0,0.0
1517863110,localhost,0.0,99.9666666667,0.0,8.0,2400.0,0.0,0.0,0.0
1517863125,localhost,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0
1517863140,localhost,0.0,93.7,0.0,8.0,2400.0,1.5,4.9,0.0
1517863155,localhost,0.0,86.5,0.0,8.0,2400.0,2.76666666667,10.7666666667,0.0
1517863170,localhost,0.0,81.7666666667,0.0,8.0,2400.0,4.26666666667,13.9666666667,0.0
1517863185,localhost,0.0,79.5,0.0,8.0,2400.0,6.0,14.5,0.0
1517863200,localhost,0.0,79.6,0.0,8.0,2400.0,3.6,16.8,0.0
1517863215,localhost,0.0,80.9333333333,0.0,8.0,2400.0,5.6,13.4666666667,0.0
1517863230,localhost,0.0,80.24,0.0,8.0,2400.0,6.25333333333,13.5066666667,0.0
1517863245,localhost,0.0,76.5,0.0,8.0,2400.0,5.3,18.2,0.0
1517863260,localhost,0.0,85.2733333333,0.0,8.0,2400.0,4.27333333333,10.4533333333,0.0
1517863275,localhost,0.0,79.12,0.0,8.0,2400.0,5.52,15.36,0.0
1517863290,localhost,0.0,77.9866666667,0.0,8.0,2400.0,5.57333333333,16.44,0.0
1517863305,localhost,0.0,87.3,0.0,8.0,2400.0,3.3,9.4,0.0
1517863320,localhost,0.0,75.0733333333,0.0,8.0,2400.0,6.28666666667,18.64,0.0
1517863335,localhost,0.0,81.76,0.0,8.0,2400.0,4.4,13.78,0.0
1517863350,localhost,0.0,83.5466666667,0.0,8.0,2400.0,3.88,12.4733333333,0.0
1517863365,localhost,0.0,74.6,0.0,8.0,2400.0,6.3,19.0,0.0
