1517863095,localhost,861.276,970.792
1517863110,localhost,861.276,970.792
1517863125,localhost,861.276,970.792
1517863140,localhost,861.276,970.792
1517863155,localhost,861.276,970.792
1517863170,localhost,861.276,970.792
1517863185,localhost,861.276,970.792
1517863200,localhost,861.276,970.792
1517863215,localhost,861.276,970.792
1517863230,localhost,861.275733333,970.792
1517863245,localhost,861.275,970.792
1517863260,localhost,861.275,970.792
1517863275,localhost,861.275,970.792
1517863290,localhost,861.275,970.792
1517863305,localhost,861.275,970.792
1517863320,localhost,861.275,970.792
1517863335,localhost,861.275,970.792
1517863350,localhost,861.275,970.792
1517863365,localhost,861.275,970.792
