1517863095,__SummaryInfo__,861.276,970.792,1.0
1517863110,__SummaryInfo__,861.276,970.792,1.0
1517863125,__SummaryInfo__,861.276,970.792,1.0
1517863140,__SummaryInfo__,861.276,970.792,1.0
1517863155,__SummaryInfo__,861.276,970.792,1.0
1517863170,__SummaryInfo__,861.276,970.792,1.0
1517863185,__SummaryInfo__,861.276,970.792,1.0
1517863200,__SummaryInfo__,861.276,970.792,1.0
1517863215,__SummaryInfo__,861.276,970.792,1.0
1517863230,__SummaryInfo__,861.275733333,970.792,1.0
1517863245,__SummaryInfo__,861.275,970.792,1.0
1517863260,__SummaryInfo__,861.275,970.792,1.0
1517863275,__SummaryInfo__,861.275,970.792,1.0
1517863290,__SummaryInfo__,861.275,970.792,1.0
1517863305,__SummaryInfo__,861.275,970.792,1.0
1517863320,__SummaryInfo__,861.275,970.792,1.0
1517863335,__SummaryInfo__,861.275,970.792,1.0
1517863350,__SummaryInfo__,861.275,970.792,1.0
1517863365,__SummaryInfo__,861.275,970.792,1.0
