1517806515,__SummaryInfo__,0.0,99.98,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517806530,__SummaryInfo__,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517806545,__SummaryInfo__,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517806560,__SummaryInfo__,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517806575,__SummaryInfo__,0.0,99.9,0.0,8.0,2400.0,0.0,0.0,0.0,1.0
1517806590,__SummaryInfo__,0.0,67.86,0.0,8.0,2400.0,1.68,30.42,0.0,1.0
1517806605,__SummaryInfo__,0.0,54.7933333333,0.0,8.0,2400.0,2.72,42.4333333333,0.0,1.0
1517806620,__SummaryInfo__,0.0,77.6,0.0,8.0,2400.0,2.5,19.7,0.0,1.0
1517806635,__SummaryInfo__,0.0,58.84,0.0,8.0,2400.0,4.83333333333,36.3133333333,0.0,1.0
1517806650,__SummaryInfo__,0.0,19.1666666667,0.0,8.0,2400.0,5.6,75.2333333333,0.0,1.0
1517806665,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,5.9,94.1,0.0,1.0
1517806680,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,5.9,94.1,0.0,1.0
1517806695,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,5.9,94.1,0.0,1.0
1517806710,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,5.9,94.1,0.0,1.0
1517806725,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,5.9,94.1,0.0,1.0
1517806740,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.23333333333,93.7666666667,0.0,1.0
1517806755,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.4,93.6,0.0,1.0
1517806770,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.4,93.6,0.0,1.0
1517806785,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.4,93.6,0.0,1.0
1517806800,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.4,93.6,0.0,1.0
1517806815,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.4,93.6,0.0,1.0
1517806830,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.73333333333,93.2666666667,0.0,1.0
1517806845,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.9,93.1,0.0,1.0
1517806860,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.9,93.1,0.0,1.0
1517806875,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.9,93.1,0.0,1.0
1517806890,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.9,93.1,0.0,1.0
1517806905,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.9,93.1,0.0,1.0
1517806920,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.5,93.5,0.0,1.0
1517806935,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.3,93.7,0.0,1.0
1517806950,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.3,93.7,0.0,1.0
1517806965,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.3,93.7,0.0,1.0
1517806980,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.3,93.7,0.0,1.0
1517806995,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.3,93.7,0.0,1.0
1517807010,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,6.44666666667,93.5533333333,0.0,1.0
1517807025,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,4.26,95.74,0.0,1.0
1517807040,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,0.9,99.1,0.0,1.0
1517807055,__SummaryInfo__,0.0,0.0,0.0,8.0,2400.0,0.9,99.1,0.0,1.0
1517807070,__SummaryInfo__,0.0,19.9466666667,0.0,8.0,2400.0,0.753333333333,79.3,0.0,1.0
