1517806515,localhost,455760.0,51059380.0,15983236.0,0.0,69365544.0,0.0,0.0
1517806530,localhost,455760.0,51059380.0,15983236.0,0.0,69365544.0,0.0,0.0
1517806545,localhost,455760.0,51059380.0,15983236.0,0.0,69365544.0,0.0,0.0
1517806560,localhost,455762.133333,51059406.6667,15970578.9333,0.0,69365544.0,0.0,0.0
1517806575,localhost,455768.0,51059480.0,15935772.0,0.0,69365544.0,0.0,0.0
1517806590,localhost,455768.0,51059480.0,15935772.0,0.0,69365544.0,0.0,0.0
1517806605,localhost,455768.0,51059497.0667,15901568.2667,0.0,69365544.0,0.0,0.0
1517806620,localhost,455768.0,51059544.0,15807508.0,0.0,69365544.0,0.0,0.0
1517806635,localhost,455768.0,51059544.0,15807508.0,0.0,69365544.0,0.0,0.0
1517806650,localhost,455768.0,51059554.6667,13630233.3333,0.0,69365544.0,0.0,0.0
1517806665,localhost,455768.0,51059560.0,12541596.0,0.0,69365544.0,0.0,0.0
1517806680,localhost,455768.0,51059560.0,12541596.0,0.0,69365544.0,0.0,0.0
1517806695,localhost,455768.0,51059560.0,12541596.0,0.0,69365544.0,0.0,0.0
1517806710,localhost,455768.0,51059560.0,12541596.0,0.0,69365544.0,0.0,0.0
1517806725,localhost,455769.333333,51061317.3333,12537996.0,0.0,69365544.0,0.0,0.0
1517806740,localhost,455772.0,51064832.0,12530796.0,0.0,69365544.0,0.0,0.0
1517806755,localhost,455772.0,51064832.0,12530796.0,0.0,69365544.0,0.0,0.0
1517806770,localhost,455782.666667,51067368.0,12528481.3333,0.0,69365544.0,0.0,0.0
1517806785,localhost,455788.0,51068636.0,12527324.0,0.0,69365544.0,0.0,0.0
1517806800,localhost,455788.0,51068636.0,12527324.0,0.0,69365544.0,0.0,0.0
1517806815,localhost,455796.0,51071888.0,12524540.0,0.0,69365544.0,0.0,0.0
1517806830,localhost,455796.0,51071888.0,12524540.0,0.0,69365544.0,0.0,0.0
1517806845,localhost,455796.0,51072963.2,12523127.2,0.0,69365544.0,0.0,0.0
1517806860,localhost,455796.0,51074576.0,12521008.0,0.0,69365544.0,0.0,0.0
1517806875,localhost,455796.0,51074576.0,12521008.0,0.0,69365544.0,0.0,0.0
1517806890,localhost,455798.666667,51077061.3333,12519552.0,0.0,69365544.0,0.0,0.0
1517806905,localhost,455800.0,51078304.0,12518824.0,0.0,69365544.0,0.0,0.0
1517806920,localhost,455800.0,51078304.0,12518824.0,0.0,69365544.0,0.0,0.0
1517806935,localhost,455800.0,51082736.0,12444552.0,0.0,69365544.0,0.0,0.0
1517806950,localhost,455800.0,51082736.0,12444552.0,0.0,69365544.0,0.0,0.0
1517806965,localhost,455800.0,51083753.6,12471707.2,0.0,69365544.0,0.0,0.0
1517806980,localhost,455800.0,51085280.0,12512440.0,0.0,69365544.0,0.0,0.0
1517806995,localhost,455800.0,51085280.0,12512440.0,0.0,69365544.0,0.0,0.0
1517807010,localhost,455800.0,51089477.6,12507893.3333,0.0,69365544.0,0.0,0.0
1517807025,localhost,455800.0,51091004.0,12506240.0,0.0,69365544.0,0.0,0.0
1517807040,localhost,455800.533333,51094734.4,12502667.4667,0.0,69365544.0,0.0,0.0
1517807055,localhost,455808.0,51146960.0,12452652.0,0.0,69365544.0,0.0,0.0
1517807070,localhost,455808.0,51146960.0,12452652.0,0.0,69365544.0,0.0,0.0
1517807085,localhost,455812.8,51166582.4,13742690.4,0.0,69365544.0,0.0,0.0
1517807100,localhost,455820.0,51196016.0,15677748.0,0.0,69365544.0,0.0,0.0
1517807115,localhost,455820.0,51196016.0,15677748.0,0.0,69365544.0,0.0,0.0
1517807130,localhost,455820.0,51196032.0,15600198.6667,0.0,69365544.0,0.0,0.0
1517807145,localhost,455820.0,51196040.0,15561424.0,0.0,69365544.0,0.0,0.0
1517807160,localhost,455820.0,51196040.0,15561424.0,0.0,69365544.0,0.0,0.0
1517807175,localhost,455820.0,51196040.0,15561424.0,0.0,69365544.0,0.0,0.0
1517807190,localhost,455820.0,51196040.0,15561424.0,0.0,69365544.0,0.0,0.0
1517807205,localhost,455820.0,51196074.6667,15588814.6667,0.0,69365544.0,0.0,0.0
1517807220,localhost,455820.0,51196144.0,15643596.0,0.0,69365544.0,0.0,0.0
1517807235,localhost,455820.0,51196144.0,15643596.0,0.0,69365544.0,0.0,0.0
1517807250,localhost,455822.4,51196151.2,15595392.0,0.0,69365544.0,0.0,0.0
1517807265,localhost,455824.0,51196156.0,15563256.0,0.0,69365544.0,0.0,0.0
1517807280,localhost,455824.0,51196156.0,15563256.0,0.0,69365544.0,0.0,0.0
1517807295,localhost,455827.733333,51196159.7333,15495331.7333,0.0,69365544.0,0.0,0.0
1517807310,localhost,455828.0,51196160.0,15490480.0,0.0,69365544.0,0.0,0.0
1517807325,localhost,455829.066667,51196170.6667,15509900.8,0.0,69365544.0,0.0,0.0
1517807340,localhost,455832.0,51196200.0,15563308.0,0.0,69365544.0,0.0,0.0
1517807355,localhost,455832.0,51196200.0,15563308.0,0.0,69365544.0,0.0,0.0
1517807370,localhost,455832.0,51196200.0,15563308.0,0.0,69365544.0,0.0,0.0
1517807385,localhost,455832.0,51196200.0,15563308.0,0.0,69365544.0,0.0,0.0
1517807400,localhost,455832.0,51196200.0,15563308.0,0.0,69365544.0,0.0,0.0
