1517806515,localhost,854.843,970.792
1517806530,localhost,854.843,970.792
1517806545,localhost,854.843,970.792
1517806560,localhost,854.840333333,970.792
1517806575,localhost,854.833,970.792
1517806590,localhost,854.833,970.792
1517806605,localhost,854.833,970.792
1517806620,localhost,854.833,970.792
1517806635,localhost,854.833,970.792
1517806650,localhost,854.833,970.792
1517806665,localhost,854.833,970.792
1517806680,localhost,854.833,970.792
1517806695,localhost,854.833,970.792
1517806710,localhost,854.833,970.792
1517806725,localhost,854.833,970.792
1517806740,localhost,854.833,970.792
1517806755,localhost,854.833,970.792
1517806770,localhost,854.833,970.792
1517806785,localhost,854.833,970.792
1517806800,localhost,854.833,970.792
1517806815,localhost,854.833,970.792
1517806830,localhost,854.833,970.792
1517806845,localhost,854.833,970.792
1517806860,localhost,854.833,970.792
1517806875,localhost,854.833,970.792
1517806890,localhost,854.833,970.792
1517806905,localhost,854.833,970.792
1517806920,localhost,854.833,970.792
1517806935,localhost,854.833,970.792
1517806950,localhost,854.833,970.792
1517806965,localhost,854.833,970.792
1517806980,localhost,854.833,970.792
1517806995,localhost,854.833,970.792
1517807010,localhost,854.833,970.792
1517807025,localhost,854.833,970.792
1517807040,localhost,854.833,970.792
1517807055,localhost,854.833,970.792
1517807070,localhost,854.833,970.792
1517807085,localhost,854.833,970.792
1517807100,localhost,854.833,970.792
1517807115,localhost,854.833,970.792
1517807130,localhost,854.833,970.792
1517807145,localhost,854.833,970.792
1517807160,localhost,854.833,970.792
1517807175,localhost,854.833,970.792
1517807190,localhost,854.833,970.792
1517807205,localhost,854.833,970.792
1517807220,localhost,854.833,970.792
1517807235,localhost,854.833,970.792
1517807250,localhost,854.833,970.792
1517807265,localhost,854.833,970.792
1517807280,localhost,854.833,970.792
1517807295,localhost,854.832066667,970.792
1517807310,localhost,854.832,970.792
1517807325,localhost,854.832,970.792
1517807340,localhost,854.832,970.792
1517807355,localhost,854.832,970.792
1517807370,localhost,854.832,970.792
1517807385,localhost,854.832,970.792
1517807400,localhost,854.832,970.792
