1517806515,__SummaryInfo__,1.67,1.67,110.0,3435.37,1.0
1517806530,__SummaryInfo__,1.67,1.67,110.0,3435.37,1.0
1517806545,__SummaryInfo__,1.67,1.67,110.0,3435.37,1.0
1517806560,__SummaryInfo__,99.8113333333,29.9313333333,135588.333333,13892.858,1.0
1517806575,__SummaryInfo__,369.7,107.65,508153.75,42650.95,1.0
1517806590,__SummaryInfo__,369.7,107.65,508153.75,42650.95,1.0
1517806605,__SummaryInfo__,10206.9613333,1902.39666667,13881847.15,13140013.3633,1.0
1517806620,__SummaryInfo__,37259.43,6837.95,50659504.0,49157760.0,1.0
1517806635,__SummaryInfo__,37259.43,6837.95,50659504.0,49157760.0,1.0
1517806650,__SummaryInfo__,12436.6766667,2293.18333333,16898869.1,16399003.0533,1.0
1517806665,__SummaryInfo__,25.3,20.8,18551.65,19624.58,1.0
1517806680,__SummaryInfo__,25.3,20.8,18551.65,19624.58,1.0
1517806695,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806710,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806725,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806740,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806755,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806770,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806785,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806800,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806815,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806830,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806845,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806860,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806875,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806890,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806905,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806920,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806935,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806950,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806965,__SummaryInfo__,18.92,19.77,983.03,2606.32,1.0
1517806980,__SummaryInfo__,18.8553333333,19.6773333333,979.734666667,2596.86866667,1.0
1517806995,__SummaryInfo__,17.95,18.38,933.6,2464.55,1.0
1517807010,__SummaryInfo__,17.95,18.38,933.6,2464.55,1.0
1517807025,__SummaryInfo__,17.95,18.38,933.6,2464.55,1.0
1517807040,__SummaryInfo__,17.95,18.38,933.6,2464.55,1.0
1517807055,__SummaryInfo__,17.95,18.38,933.6,2464.55,1.0
1517807070,__SummaryInfo__,17.95,18.38,933.6,2464.55,1.0
1517807085,__SummaryInfo__,15.846,16.416,823.356,9134.31,1.0
1517807100,__SummaryInfo__,12.69,13.47,657.99,19138.95,1.0
1517807115,__SummaryInfo__,12.69,13.47,657.99,19138.95,1.0
1517807130,__SummaryInfo__,21.4166666667,17.2433333333,12605.4833333,8022.41666667,1.0
1517807145,__SummaryInfo__,25.78,19.13,18579.23,2464.15,1.0
1517807160,__SummaryInfo__,25.78,19.13,18579.23,2464.15,1.0
1517807175,__SummaryInfo__,17.59,17.77,914.21,2408.93,1.0
1517807190,__SummaryInfo__,17.59,17.77,914.21,2408.93,1.0
1517807205,__SummaryInfo__,99.5833333333,48.0866666667,101826.253333,88392.3533333,1.0
1517807220,__SummaryInfo__,263.57,108.72,303650.34,260359.2,1.0
1517807235,__SummaryInfo__,263.57,108.72,303650.34,260359.2,1.0
1517807250,__SummaryInfo__,117.77,55.83,122100.744,105754.548,1.0
1517807265,__SummaryInfo__,20.57,20.57,1067.68,2684.78,1.0
1517807280,__SummaryInfo__,20.57,20.57,1067.68,2684.78,1.0
1517807295,__SummaryInfo__,20.57,20.57,1067.68,2684.78,1.0
1517807310,__SummaryInfo__,20.57,20.57,1067.68,2684.78,1.0
1517807325,__SummaryInfo__,342.975333333,98.3833333333,398939.133333,395353.473333,1.0
1517807340,__SummaryInfo__,1229.59,312.37,1493085.63,1475192.38,1.0
1517807355,__SummaryInfo__,1229.59,312.37,1493085.63,1475192.38,1.0
1517807370,__SummaryInfo__,416.063333333,110.41,498017.21,492783.226667,1.0
1517807385,__SummaryInfo__,9.3,9.43,483.0,1578.65,1.0
1517807400,__SummaryInfo__,9.3,9.43,483.0,1578.65,1.0
