1517074125,__SummaryInfo__,283.878,322.85,1.0
1517074140,__SummaryInfo__,283.878,322.85,1.0
1517074155,__SummaryInfo__,283.878,322.85,1.0
1517074170,__SummaryInfo__,283.878,322.85,1.0
1517074185,__SummaryInfo__,283.878,322.85,1.0
1517074200,__SummaryInfo__,283.878,322.85,1.0
1517074215,__SummaryInfo__,283.878,322.85,1.0
1517074230,__SummaryInfo__,283.878,322.85,1.0
1517074245,__SummaryInfo__,283.878,322.85,1.0
1517074260,__SummaryInfo__,283.878,322.85,1.0
1517074275,__SummaryInfo__,283.878,322.85,1.0
1517074290,__SummaryInfo__,283.878,322.85,1.0
1517074305,__SummaryInfo__,283.878,322.85,1.0
1517074320,__SummaryInfo__,283.878,322.85,1.0
1517074335,__SummaryInfo__,283.878,322.85,1.0
1517074350,__SummaryInfo__,283.878,322.85,1.0
1517074365,__SummaryInfo__,283.878,322.85,1.0
1517074380,__SummaryInfo__,283.878,322.85,1.0
1517074395,__SummaryInfo__,283.878,322.85,1.0
1517074410,__SummaryInfo__,283.878,322.85,1.0
1517074425,__SummaryInfo__,283.878,322.85,1.0
1517074440,__SummaryInfo__,283.878,322.85,1.0
1517074455,__SummaryInfo__,283.878,322.85,1.0
1517074470,__SummaryInfo__,283.878,322.85,1.0
1517074485,__SummaryInfo__,283.878,322.85,1.0
1517074500,__SummaryInfo__,283.878,322.85,1.0
1517074515,__SummaryInfo__,283.878,322.85,1.0
1517074530,__SummaryInfo__,283.878,322.85,1.0
1517074545,__SummaryInfo__,283.878,322.85,1.0
1517074560,__SummaryInfo__,283.878,322.85,1.0
1517074575,__SummaryInfo__,283.878,322.85,1.0
1517074590,__SummaryInfo__,283.878,322.85,1.0
1517074605,__SummaryInfo__,283.878,322.85,1.0
1517074620,__SummaryInfo__,283.878,322.85,1.0
1517074635,__SummaryInfo__,283.878,322.85,1.0
1517074650,__SummaryInfo__,283.878,322.85,1.0
1517074665,__SummaryInfo__,283.878,322.85,1.0
1517074680,__SummaryInfo__,283.878,322.85,1.0
1517074695,__SummaryInfo__,283.878,322.85,1.0
1517074710,__SummaryInfo__,283.878,322.85,1.0
1517074725,__SummaryInfo__,283.878,322.85,1.0
1517074740,__SummaryInfo__,283.878,322.85,1.0
1517074755,__SummaryInfo__,283.878,322.85,1.0
1517074770,__SummaryInfo__,283.878,322.85,1.0
1517074785,__SummaryInfo__,283.878,322.85,1.0
1517074800,__SummaryInfo__,283.878,322.85,1.0
1517074815,__SummaryInfo__,283.878,322.85,1.0
1517074830,__SummaryInfo__,283.878,322.85,1.0
1517074845,__SummaryInfo__,283.878,322.85,1.0
1517074860,__SummaryInfo__,283.878,322.85,1.0
1517074875,__SummaryInfo__,283.878,322.85,1.0
1517074890,__SummaryInfo__,283.878,322.85,1.0
1517074905,__SummaryInfo__,283.878,322.85,1.0
1517074920,__SummaryInfo__,283.878,322.85,1.0
1517074935,__SummaryInfo__,283.878,322.85,1.0
1517074950,__SummaryInfo__,283.878,322.85,1.0
1517074965,__SummaryInfo__,283.878,322.85,1.0
1517074980,__SummaryInfo__,283.878,322.85,1.0
1517074995,__SummaryInfo__,283.878,322.85,1.0
1517075010,__SummaryInfo__,283.878,322.85,1.0
1517075025,__SummaryInfo__,283.878,322.85,1.0
1517075040,__SummaryInfo__,283.878,322.85,1.0
1517075055,__SummaryInfo__,283.878,322.85,1.0
1517075070,__SummaryInfo__,283.878,322.85,1.0
1517075085,__SummaryInfo__,283.878,322.85,1.0
1517075100,__SummaryInfo__,283.878,322.85,1.0
1517075115,__SummaryInfo__,283.878,322.85,1.0
1517075130,__SummaryInfo__,283.878,322.85,1.0
1517075145,__SummaryInfo__,283.878,322.85,1.0
1517075160,__SummaryInfo__,283.878,322.85,1.0
1517075175,__SummaryInfo__,283.878,322.85,1.0
1517075190,__SummaryInfo__,283.878,322.85,1.0
1517075205,__SummaryInfo__,283.878,322.85,1.0
