1517861985,__SummaryInfo__,0.03,0.03,8.58,8.55,1.0
1517862000,__SummaryInfo__,0.03,0.03,8.58,8.55,1.0
1517862015,__SummaryInfo__,0.03,0.03,8.58,8.55,1.0
1517862030,__SummaryInfo__,0.03,0.03,8.58,8.55,1.0
1517862045,__SummaryInfo__,173.966,46.8153333333,232441.769333,132423.684667,1.0
1517862060,__SummaryInfo__,1304.55,350.92,1743257.5,993122.06,1.0
1517862075,__SummaryInfo__,1304.55,350.92,1743257.5,993122.06,1.0
1517862090,__SummaryInfo__,823.337333333,214.308,937843.898,1266771.632,1.0
1517862105,__SummaryInfo__,273.38,58.18,17371.21,1579514.0,1.0
1517862120,__SummaryInfo__,273.38,58.18,17371.21,1579514.0,1.0
1517862135,__SummaryInfo__,1325.348,336.036,1405924.042,2402472.0,1.0
1517862150,__SummaryInfo__,1588.34,405.5,1753062.25,2608211.5,1.0
1517862165,__SummaryInfo__,1586.89733333,402.533333333,1753522.30067,2605713.7,1.0
1517862180,__SummaryInfo__,1577.52,383.25,1756512.63,2589478.0,1.0
1517862195,__SummaryInfo__,1577.52,383.25,1756512.63,2589478.0,1.0
1517862210,__SummaryInfo__,846.556666667,209.799333333,937077.076,1381888.14333,1.0
1517862225,__SummaryInfo__,11.17,11.57,579.3,1785.45,1.0
1517862240,__SummaryInfo__,11.17,11.57,579.3,1785.45,1.0
1517862255,__SummaryInfo__,1380.18266667,314.582666667,1524662.20667,2203398.54333,1.0
1517862270,__SummaryInfo__,1590.8,361.2,1759136.5,2542108.25,1.0
1517862285,__SummaryInfo__,1592.54933333,366.342666667,1760115.35067,2547981.68333,1.0
1517862300,__SummaryInfo__,1603.92,399.77,1766477.88,2586159.0,1.0
1517862315,__SummaryInfo__,1603.92,399.77,1766477.88,2586159.0,1.0
1517862330,__SummaryInfo__,1570.88533333,380.415333333,1754202.41333,2556506.6,1.0
1517862345,__SummaryInfo__,1541.98,363.48,1743461.38,2530560.75,1.0
1517862360,__SummaryInfo__,1541.98,363.48,1743461.38,2530560.75,1.0
1517862375,__SummaryInfo__,223.580666667,65.1646666667,235660.869333,339509.654,1.0
1517862390,__SummaryInfo__,20.75,19.27,3691.56,2424.87,1.0
1517862405,__SummaryInfo__,331.474,93.53,353229.248,513653.596,1.0
1517862420,__SummaryInfo__,1574.37,390.57,1751380.0,2558568.5,1.0
1517862435,__SummaryInfo__,1574.37,390.57,1751380.0,2558568.5,1.0
1517862450,__SummaryInfo__,1578.79133333,388.116666667,1758444.86933,2543502.36667,1.0
1517862465,__SummaryInfo__,1582.66,385.97,1764626.63,2530319.5,1.0
1517862480,__SummaryInfo__,1582.66,385.97,1764626.63,2530319.5,1.0
1517862495,__SummaryInfo__,1540.358,386.602666667,1763924.51733,2513673.86667,1.0
1517862510,__SummaryInfo__,1533.85,386.7,1763816.5,2511113.0,1.0
1517862525,__SummaryInfo__,1533.85,386.7,1763816.5,2511113.0,1.0
1517862540,__SummaryInfo__,224.602666667,69.8466666667,238999.076,337388.503333,1.0
1517862555,__SummaryInfo__,23.18,21.1,4411.78,2969.35,1.0
1517862570,__SummaryInfo__,430.905333333,112.153333333,469531.94,687663.723333,1.0
1517862585,__SummaryInfo__,1552.15,362.55,1748612.38,2570573.25,1.0
1517862600,__SummaryInfo__,1552.15,362.55,1748612.38,2570573.25,1.0
1517862615,__SummaryInfo__,626.44,150.69,699734.752,1029178.62,1.0
1517862630,__SummaryInfo__,9.3,9.45,483.0,1582.2,1.0
1517862645,__SummaryInfo__,9.3,9.45,483.0,1582.2,1.0
1517862660,__SummaryInfo__,9.3,9.45,483.0,1582.2,1.0
1517862675,__SummaryInfo__,9.3,9.45,483.0,1582.2,1.0
1517862690,__SummaryInfo__,9.3,9.45,483.0,1582.2,1.0
1517862705,__SummaryInfo__,9.3,9.45,483.0,1582.2,1.0
1517862720,__SummaryInfo__,9.3,9.45,483.0,1582.2,1.0
1517862735,__SummaryInfo__,9.3,9.45,483.0,1582.2,1.0
1517862750,__SummaryInfo__,9.3,9.45,483.0,1582.2,1.0
1517862765,__SummaryInfo__,9.3,9.45,483.0,1582.2,1.0
1517862780,__SummaryInfo__,9.3,9.45,483.0,1582.2,1.0
1517862795,__SummaryInfo__,9.3,9.45,483.0,1582.2,1.0
