1517861985,localhost,0.03,0.03,8.58,8.55
1517862000,localhost,0.03,0.03,8.58,8.55
1517862015,localhost,0.03,0.03,8.58,8.55
1517862030,localhost,0.03,0.03,8.58,8.55
1517862045,localhost,173.966,46.8153333333,232441.769333,132423.684667
1517862060,localhost,1304.55,350.92,1743257.5,993122.06
1517862075,localhost,1304.55,350.92,1743257.5,993122.06
1517862090,localhost,823.337333333,214.308,937843.898,1266771.632
1517862105,localhost,273.38,58.18,17371.21,1579514.0
1517862120,localhost,273.38,58.18,17371.21,1579514.0
1517862135,localhost,1325.348,336.036,1405924.042,2402472.0
1517862150,localhost,1588.34,405.5,1753062.25,2608211.5
1517862165,localhost,1586.89733333,402.533333333,1753522.30067,2605713.7
1517862180,localhost,1577.52,383.25,1756512.63,2589478.0
1517862195,localhost,1577.52,383.25,1756512.63,2589478.0
1517862210,localhost,846.556666667,209.799333333,937077.076,1381888.14333
1517862225,localhost,11.17,11.57,579.3,1785.45
1517862240,localhost,11.17,11.57,579.3,1785.45
1517862255,localhost,1380.18266667,314.582666667,1524662.20667,2203398.54333
1517862270,localhost,1590.8,361.2,1759136.5,2542108.25
1517862285,localhost,1592.54933333,366.342666667,1760115.35067,2547981.68333
1517862300,localhost,1603.92,399.77,1766477.88,2586159.0
1517862315,localhost,1603.92,399.77,1766477.88,2586159.0
1517862330,localhost,1570.88533333,380.415333333,1754202.41333,2556506.6
1517862345,localhost,1541.98,363.48,1743461.38,2530560.75
1517862360,localhost,1541.98,363.48,1743461.38,2530560.75
1517862375,localhost,223.580666667,65.1646666667,235660.869333,339509.654
1517862390,localhost,20.75,19.27,3691.56,2424.87
1517862405,localhost,331.474,93.53,353229.248,513653.596
1517862420,localhost,1574.37,390.57,1751380.0,2558568.5
1517862435,localhost,1574.37,390.57,1751380.0,2558568.5
1517862450,localhost,1578.79133333,388.116666667,1758444.86933,2543502.36667
1517862465,localhost,1582.66,385.97,1764626.63,2530319.5
1517862480,localhost,1582.66,385.97,1764626.63,2530319.5
1517862495,localhost,1540.358,386.602666667,1763924.51733,2513673.86667
1517862510,localhost,1533.85,386.7,1763816.5,2511113.0
1517862525,localhost,1533.85,386.7,1763816.5,2511113.0
1517862540,localhost,224.602666667,69.8466666667,238999.076,337388.503333
1517862555,localhost,23.18,21.1,4411.78,2969.35
1517862570,localhost,430.905333333,112.153333333,469531.94,687663.723333
1517862585,localhost,1552.15,362.55,1748612.38,2570573.25
1517862600,localhost,1552.15,362.55,1748612.38,2570573.25
1517862615,localhost,626.44,150.69,699734.752,1029178.62
1517862630,localhost,9.3,9.45,483.0,1582.2
1517862645,localhost,9.3,9.45,483.0,1582.2
1517862660,localhost,9.3,9.45,483.0,1582.2
1517862675,localhost,9.3,9.45,483.0,1582.2
1517862690,localhost,9.3,9.45,483.0,1582.2
1517862705,localhost,9.3,9.45,483.0,1582.2
1517862720,localhost,9.3,9.45,483.0,1582.2
1517862735,localhost,9.3,9.45,483.0,1582.2
1517862750,localhost,9.3,9.45,483.0,1582.2
1517862765,localhost,9.3,9.45,483.0,1582.2
1517862780,localhost,9.3,9.45,483.0,1582.2
1517862795,localhost,9.3,9.45,483.0,1582.2
