1517701575,localhost,1.97,3.3,159.02,682.3
1517701590,localhost,1.97,3.3,159.02,682.3
1517701605,localhost,1.97,3.3,159.02,682.3
1517701620,localhost,1.97,3.3,159.02,682.3
1517701635,localhost,13049.2046667,2704.152,19456902.144,236393.874
1517701650,localhost,27960.33,5790.84,41693180.0,505778.53
1517701665,localhost,27960.33,5790.84,41693180.0,505778.53
1517701680,localhost,41979.434,10986.352,57690290.4,41547910.906
1517701695,localhost,45484.21,12285.23,61689568.0,51808444.0
1517701710,localhost,46120.3506667,12224.784,62587727.4667,51727493.8667
1517701725,localhost,55026.32,11378.54,75161960.0,50594192.0
1517701740,localhost,55026.32,11378.54,75161960.0,50594192.0
1517701755,localhost,53062.3626667,11083.4573333,75465136.5333,27321860.5447
1517701770,localhost,50817.84,10746.22,75811624.0,724910.31
1517701785,localhost,50817.84,10746.22,75811624.0,724910.31
1517701800,localhost,42287.608,14188.716,48897358.4,84216828.462
1517701815,localhost,40155.05,15049.34,42168792.0,105089808.0
1517701830,localhost,42034.302,16726.368,42638241.6,107643571.2
1517701845,localhost,49551.31,23434.48,44516040.0,117858624.0
1517701860,localhost,49551.31,23434.48,44516040.0,117858624.0
1517701875,localhost,33939.5393333,14329.424,35342840.0,65736622.9333
1517701890,localhost,20279.24,6362.5,27316290.0,20129872.0
1517701905,localhost,20279.24,6362.5,27316290.0,20129872.0
1517701920,localhost,34540.344,9707.468,45089683.7333,43318669.8667
1517701935,localhost,39726.2,10923.82,51552736.0,51750960.0
1517701950,localhost,38433.1673333,10708.3813333,49731474.2667,48913535.0667
1517701965,localhost,20330.71,7692.24,24233810.0,9189586.0
1517701980,localhost,20330.71,7692.24,24233810.0,9189586.0
1517701995,localhost,10848.0526667,4108.17466667,12924984.514,4902130.28667
1517702010,localhost,10.73,12.1,612.53,2180.9
1517702025,localhost,10.73,12.1,612.53,2180.9
1517702040,localhost,10.73,12.1,612.53,2180.9
1517702055,localhost,10.73,12.1,612.53,2180.9
1517702070,localhost,10.73,12.1,612.53,2180.9
1517702085,localhost,10.73,12.1,612.53,2180.9
1517702100,localhost,10.73,12.1,612.53,2180.9
1517702115,localhost,10.73,12.1,612.53,2180.9
1517702130,localhost,10.73,12.1,612.53,2180.9
1517702145,localhost,10.73,12.1,612.53,2180.9
1517702160,localhost,10.73,12.1,612.53,2180.9
1517702175,localhost,10.73,12.1,612.53,2180.9
1517702190,localhost,10.73,12.1,612.53,2180.9
1517702205,localhost,10.73,12.1,612.53,2180.9
1517702220,localhost,10.73,12.1,612.53,2180.9
1517702235,localhost,10.73,12.1,612.53,2180.9
1517702250,localhost,10.73,12.1,612.53,2180.9
1517702265,localhost,10.73,12.1,612.53,2180.9
1517702280,localhost,10.73,12.1,612.53,2180.9
1517702295,localhost,10.7673333333,12.2546666667,614.951333333,2198.388
1517702310,localhost,10.8,12.39,617.07,2213.69
1517702325,localhost,10.8,12.39,617.07,2213.69
1517702340,localhost,10.8,12.39,617.07,2213.69
1517702355,localhost,10.8,12.39,617.07,2213.69
1517702370,localhost,10.8,12.39,617.07,2213.69
1517702385,localhost,10.8,12.39,617.07,2213.69
1517702400,localhost,10.8,12.39,617.07,2213.69
1517702415,localhost,10.8,12.39,617.07,2213.69
1517702430,localhost,10.8,12.39,617.07,2213.69
1517702445,localhost,14.154,22.2526666667,795.586,197949.282
1517702460,localhost,14.67,23.77,823.05,228062.45
1517702475,localhost,13.4726666667,20.7193333333,759.124666667,167831.65
1517702490,localhost,10.18,12.33,583.33,2196.95
1517702505,localhost,10.18,12.33,583.33,2196.95
1517702520,localhost,10.18,12.33,583.33,2196.95
1517702535,localhost,10.18,12.33,583.33,2196.95
1517702550,localhost,10.18,12.33,583.33,2196.95
1517702565,localhost,10.18,12.33,583.33,2196.95
1517702580,localhost,10.18,12.33,583.33,2196.95
1517702595,localhost,10.18,12.33,583.33,2196.95
1517702610,localhost,10.18,12.33,583.33,2196.95
1517702625,localhost,10.18,12.33,583.33,2196.95
1517702640,localhost,10.18,12.33,583.33,2196.95
1517702655,localhost,10.18,12.33,583.33,2196.95
1517702670,localhost,10.18,12.33,583.33,2196.95
1517702685,localhost,10.18,12.33,583.33,2196.95
1517702700,localhost,10.18,12.33,583.33,2196.95
1517702715,localhost,10.18,12.33,583.33,2196.95
1517702730,localhost,10.18,12.33,583.33,2196.95
1517702745,localhost,10.18,12.33,583.33,2196.95
1517702760,localhost,10.18,12.33,583.33,2196.95
1517702775,localhost,10.2973333333,12.2686666667,589.943333333,2192.95
1517702790,localhost,10.62,12.1,608.13,2181.95
1517702805,localhost,10.62,12.1,608.13,2181.95
1517702820,localhost,10.62,12.1,608.13,2181.95
1517702835,localhost,10.62,12.1,608.13,2181.95
1517702850,localhost,10.62,12.1,608.13,2181.95
1517702865,localhost,10.62,12.1,608.13,2181.95
1517702880,localhost,10.62,12.1,608.13,2181.95
1517702895,localhost,10.62,12.1,608.13,2181.95
1517702910,localhost,10.62,12.1,608.13,2181.95
1517702925,localhost,10.62,12.1,608.13,2181.95
1517702940,localhost,10.62,12.1,608.13,2181.95
1517702955,localhost,10.62,12.1,608.13,2181.95
1517702970,localhost,10.62,12.1,608.13,2181.95
1517702985,localhost,10.62,12.1,608.13,2181.95
1517703000,localhost,10.62,12.1,608.13,2181.95
1517703015,localhost,10.62,12.1,608.13,2181.95
1517703030,localhost,10.62,12.1,608.13,2181.95
1517703045,localhost,10.62,12.1,608.13,2181.95
