1517701575,__SummaryInfo__,854.965,970.792,1.0
1517701590,__SummaryInfo__,854.965,970.792,1.0
1517701605,__SummaryInfo__,854.965,970.792,1.0
1517701620,__SummaryInfo__,854.965,970.792,1.0
1517701635,__SummaryInfo__,854.965,970.792,1.0
1517701650,__SummaryInfo__,854.932066667,970.792,1.0
1517701665,__SummaryInfo__,854.718,970.792,1.0
1517701680,__SummaryInfo__,854.718,970.792,1.0
1517701695,__SummaryInfo__,854.718,970.792,1.0
1517701710,__SummaryInfo__,854.718,970.792,1.0
1517701725,__SummaryInfo__,854.718,970.792,1.0
1517701740,__SummaryInfo__,854.718,970.792,1.0
1517701755,__SummaryInfo__,854.718,970.792,1.0
1517701770,__SummaryInfo__,854.718,970.792,1.0
1517701785,__SummaryInfo__,854.718,970.792,1.0
1517701800,__SummaryInfo__,854.718,970.792,1.0
1517701815,__SummaryInfo__,854.718,970.792,1.0
1517701830,__SummaryInfo__,854.6704,970.792,1.0
1517701845,__SummaryInfo__,854.48,970.792,1.0
1517701860,__SummaryInfo__,854.48,970.792,1.0
1517701875,__SummaryInfo__,854.48,970.792,1.0
1517701890,__SummaryInfo__,854.48,970.792,1.0
1517701905,__SummaryInfo__,854.48,970.792,1.0
1517701920,__SummaryInfo__,854.48,970.792,1.0
1517701935,__SummaryInfo__,854.48,970.792,1.0
1517701950,__SummaryInfo__,854.48,970.792,1.0
1517701965,__SummaryInfo__,854.48,970.792,1.0
1517701980,__SummaryInfo__,854.48,970.792,1.0
1517701995,__SummaryInfo__,854.48,970.792,1.0
1517702010,__SummaryInfo__,854.5522,970.792,1.0
1517702025,__SummaryInfo__,854.841,970.792,1.0
1517702040,__SummaryInfo__,854.841,970.792,1.0
1517702055,__SummaryInfo__,854.841,970.792,1.0
1517702070,__SummaryInfo__,854.841,970.792,1.0
1517702085,__SummaryInfo__,854.841,970.792,1.0
1517702100,__SummaryInfo__,854.841,970.792,1.0
1517702115,__SummaryInfo__,854.841,970.792,1.0
1517702130,__SummaryInfo__,854.841,970.792,1.0
1517702145,__SummaryInfo__,854.841,970.792,1.0
1517702160,__SummaryInfo__,854.841,970.792,1.0
1517702175,__SummaryInfo__,854.841,970.792,1.0
1517702190,__SummaryInfo__,854.841,970.792,1.0
1517702205,__SummaryInfo__,854.841,970.792,1.0
1517702220,__SummaryInfo__,854.841,970.792,1.0
1517702235,__SummaryInfo__,854.841,970.792,1.0
1517702250,__SummaryInfo__,854.841,970.792,1.0
1517702265,__SummaryInfo__,854.841,970.792,1.0
1517702280,__SummaryInfo__,854.841,970.792,1.0
1517702295,__SummaryInfo__,854.841,970.792,1.0
1517702310,__SummaryInfo__,854.841,970.792,1.0
1517702325,__SummaryInfo__,854.841,970.792,1.0
1517702340,__SummaryInfo__,854.841,970.792,1.0
1517702355,__SummaryInfo__,854.841,970.792,1.0
1517702370,__SummaryInfo__,854.841,970.792,1.0
1517702385,__SummaryInfo__,854.841,970.792,1.0
1517702400,__SummaryInfo__,854.841,970.792,1.0
1517702415,__SummaryInfo__,854.841,970.792,1.0
1517702430,__SummaryInfo__,854.841,970.792,1.0
1517702445,__SummaryInfo__,854.841,970.792,1.0
1517702460,__SummaryInfo__,854.841,970.792,1.0
1517702475,__SummaryInfo__,854.841,970.792,1.0
1517702490,__SummaryInfo__,854.841,970.792,1.0
1517702505,__SummaryInfo__,854.841,970.792,1.0
1517702520,__SummaryInfo__,854.841,970.792,1.0
1517702535,__SummaryInfo__,854.841,970.792,1.0
1517702550,__SummaryInfo__,854.841,970.792,1.0
1517702565,__SummaryInfo__,854.841,970.792,1.0
1517702580,__SummaryInfo__,854.841,970.792,1.0
1517702595,__SummaryInfo__,854.841,970.792,1.0
1517702610,__SummaryInfo__,854.841,970.792,1.0
1517702625,__SummaryInfo__,854.841,970.792,1.0
1517702640,__SummaryInfo__,854.841,970.792,1.0
1517702655,__SummaryInfo__,854.841,970.792,1.0
1517702670,__SummaryInfo__,854.841,970.792,1.0
1517702685,__SummaryInfo__,854.841,970.792,1.0
1517702700,__SummaryInfo__,854.841,970.792,1.0
1517702715,__SummaryInfo__,854.841,970.792,1.0
1517702730,__SummaryInfo__,854.841,970.792,1.0
1517702745,__SummaryInfo__,854.841,970.792,1.0
1517702760,__SummaryInfo__,854.841,970.792,1.0
1517702775,__SummaryInfo__,854.841,970.792,1.0
1517702790,__SummaryInfo__,854.841,970.792,1.0
1517702805,__SummaryInfo__,854.841,970.792,1.0
1517702820,__SummaryInfo__,854.841,970.792,1.0
1517702835,__SummaryInfo__,854.841,970.792,1.0
1517702850,__SummaryInfo__,854.841,970.792,1.0
1517702865,__SummaryInfo__,854.841,970.792,1.0
1517702880,__SummaryInfo__,854.841,970.792,1.0
1517702895,__SummaryInfo__,854.841,970.792,1.0
1517702910,__SummaryInfo__,854.841,970.792,1.0
1517702925,__SummaryInfo__,854.841,970.792,1.0
1517702940,__SummaryInfo__,854.841,970.792,1.0
1517702955,__SummaryInfo__,854.841,970.792,1.0
1517702970,__SummaryInfo__,854.841,970.792,1.0
1517702985,__SummaryInfo__,854.841,970.792,1.0
1517703000,__SummaryInfo__,854.841,970.792,1.0
1517703015,__SummaryInfo__,854.841,970.792,1.0
1517703030,__SummaryInfo__,854.841,970.792,1.0
1517703045,__SummaryInfo__,854.841,970.792,1.0
1517703060,__SummaryInfo__,854.841,970.792,1.0
1517703075,__SummaryInfo__,854.841,970.792,1.0
1517703090,__SummaryInfo__,854.841,970.792,1.0
1517703105,__SummaryInfo__,854.841,970.792,1.0
1517703120,__SummaryInfo__,854.841,970.792,1.0
1517703135,__SummaryInfo__,854.841,970.792,1.0
1517703150,__SummaryInfo__,854.841,970.792,1.0
1517703165,__SummaryInfo__,854.841,970.792,1.0
1517703180,__SummaryInfo__,854.841,970.792,1.0
1517703195,__SummaryInfo__,854.841,970.792,1.0
1517703210,__SummaryInfo__,854.841,970.792,1.0
1517703225,__SummaryInfo__,854.841,970.792,1.0
1517703240,__SummaryInfo__,854.841,970.792,1.0
1517703255,__SummaryInfo__,854.841,970.792,1.0
1517703270,__SummaryInfo__,854.841,970.792,1.0
