1517701575,__SummaryInfo__,1.97,3.3,159.02,682.3,1.0
1517701590,__SummaryInfo__,1.97,3.3,159.02,682.3,1.0
1517701605,__SummaryInfo__,1.97,3.3,159.02,682.3,1.0
1517701620,__SummaryInfo__,1.97,3.3,159.02,682.3,1.0
1517701635,__SummaryInfo__,13049.2046667,2704.152,19456902.144,236393.874,1.0
1517701650,__SummaryInfo__,27960.33,5790.84,41693180.0,505778.53,1.0
1517701665,__SummaryInfo__,27960.33,5790.84,41693180.0,505778.53,1.0
1517701680,__SummaryInfo__,41979.434,10986.352,57690290.4,41547910.906,1.0
1517701695,__SummaryInfo__,45484.21,12285.23,61689568.0,51808444.0,1.0
1517701710,__SummaryInfo__,46120.3506667,12224.784,62587727.4667,51727493.8667,1.0
1517701725,__SummaryInfo__,55026.32,11378.54,75161960.0,50594192.0,1.0
1517701740,__SummaryInfo__,55026.32,11378.54,75161960.0,50594192.0,1.0
1517701755,__SummaryInfo__,53062.3626667,11083.4573333,75465136.5333,27321860.5447,1.0
1517701770,__SummaryInfo__,50817.84,10746.22,75811624.0,724910.31,1.0
1517701785,__SummaryInfo__,50817.84,10746.22,75811624.0,724910.31,1.0
1517701800,__SummaryInfo__,42287.608,14188.716,48897358.4,84216828.462,1.0
1517701815,__SummaryInfo__,40155.05,15049.34,42168792.0,105089808.0,1.0
1517701830,__SummaryInfo__,42034.302,16726.368,42638241.6,107643571.2,1.0
1517701845,__SummaryInfo__,49551.31,23434.48,44516040.0,117858624.0,1.0
1517701860,__SummaryInfo__,49551.31,23434.48,44516040.0,117858624.0,1.0
1517701875,__SummaryInfo__,33939.5393333,14329.424,35342840.0,65736622.9333,1.0
1517701890,__SummaryInfo__,20279.24,6362.5,27316290.0,20129872.0,1.0
1517701905,__SummaryInfo__,20279.24,6362.5,27316290.0,20129872.0,1.0
1517701920,__SummaryInfo__,34540.344,9707.468,45089683.7333,43318669.8667,1.0
1517701935,__SummaryInfo__,39726.2,10923.82,51552736.0,51750960.0,1.0
1517701950,__SummaryInfo__,38433.1673333,10708.3813333,49731474.2667,48913535.0667,1.0
1517701965,__SummaryInfo__,20330.71,7692.24,24233810.0,9189586.0,1.0
1517701980,__SummaryInfo__,20330.71,7692.24,24233810.0,9189586.0,1.0
1517701995,__SummaryInfo__,10848.0526667,4108.17466667,12924984.514,4902130.28667,1.0
1517702010,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702025,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702040,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702055,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702070,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702085,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702100,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702115,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702130,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702145,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702160,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702175,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702190,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702205,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702220,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702235,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702250,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702265,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702280,__SummaryInfo__,10.73,12.1,612.53,2180.9,1.0
1517702295,__SummaryInfo__,10.7673333333,12.2546666667,614.951333333,2198.388,1.0
1517702310,__SummaryInfo__,10.8,12.39,617.07,2213.69,1.0
1517702325,__SummaryInfo__,10.8,12.39,617.07,2213.69,1.0
1517702340,__SummaryInfo__,10.8,12.39,617.07,2213.69,1.0
1517702355,__SummaryInfo__,10.8,12.39,617.07,2213.69,1.0
1517702370,__SummaryInfo__,10.8,12.39,617.07,2213.69,1.0
1517702385,__SummaryInfo__,10.8,12.39,617.07,2213.69,1.0
1517702400,__SummaryInfo__,10.8,12.39,617.07,2213.69,1.0
1517702415,__SummaryInfo__,10.8,12.39,617.07,2213.69,1.0
1517702430,__SummaryInfo__,10.8,12.39,617.07,2213.69,1.0
1517702445,__SummaryInfo__,14.154,22.2526666667,795.586,197949.282,1.0
1517702460,__SummaryInfo__,14.67,23.77,823.05,228062.45,1.0
1517702475,__SummaryInfo__,13.4726666667,20.7193333333,759.124666667,167831.65,1.0
1517702490,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702505,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702520,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702535,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702550,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702565,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702580,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702595,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702610,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702625,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702640,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702655,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702670,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702685,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702700,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702715,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702730,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702745,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702760,__SummaryInfo__,10.18,12.33,583.33,2196.95,1.0
1517702775,__SummaryInfo__,10.2973333333,12.2686666667,589.943333333,2192.95,1.0
1517702790,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517702805,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517702820,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517702835,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517702850,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517702865,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517702880,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517702895,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517702910,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517702925,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517702940,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517702955,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517702970,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517702985,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517703000,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517703015,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517703030,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517703045,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
