1517701575,localhost,854.965,970.792
1517701590,localhost,854.965,970.792
1517701605,localhost,854.965,970.792
1517701620,localhost,854.965,970.792
1517701635,localhost,854.965,970.792
1517701650,localhost,854.932066667,970.792
1517701665,localhost,854.718,970.792
1517701680,localhost,854.718,970.792
1517701695,localhost,854.718,970.792
1517701710,localhost,854.718,970.792
1517701725,localhost,854.718,970.792
1517701740,localhost,854.718,970.792
1517701755,localhost,854.718,970.792
1517701770,localhost,854.718,970.792
1517701785,localhost,854.718,970.792
1517701800,localhost,854.718,970.792
1517701815,localhost,854.718,970.792
1517701830,localhost,854.6704,970.792
1517701845,localhost,854.48,970.792
1517701860,localhost,854.48,970.792
1517701875,localhost,854.48,970.792
1517701890,localhost,854.48,970.792
1517701905,localhost,854.48,970.792
1517701920,localhost,854.48,970.792
1517701935,localhost,854.48,970.792
1517701950,localhost,854.48,970.792
1517701965,localhost,854.48,970.792
1517701980,localhost,854.48,970.792
1517701995,localhost,854.48,970.792
1517702010,localhost,854.5522,970.792
1517702025,localhost,854.841,970.792
1517702040,localhost,854.841,970.792
1517702055,localhost,854.841,970.792
1517702070,localhost,854.841,970.792
1517702085,localhost,854.841,970.792
1517702100,localhost,854.841,970.792
1517702115,localhost,854.841,970.792
1517702130,localhost,854.841,970.792
1517702145,localhost,854.841,970.792
1517702160,localhost,854.841,970.792
1517702175,localhost,854.841,970.792
1517702190,localhost,854.841,970.792
1517702205,localhost,854.841,970.792
1517702220,localhost,854.841,970.792
1517702235,localhost,854.841,970.792
1517702250,localhost,854.841,970.792
1517702265,localhost,854.841,970.792
1517702280,localhost,854.841,970.792
1517702295,localhost,854.841,970.792
1517702310,localhost,854.841,970.792
1517702325,localhost,854.841,970.792
1517702340,localhost,854.841,970.792
1517702355,localhost,854.841,970.792
1517702370,localhost,854.841,970.792
1517702385,localhost,854.841,970.792
1517702400,localhost,854.841,970.792
1517702415,localhost,854.841,970.792
1517702430,localhost,854.841,970.792
1517702445,localhost,854.841,970.792
1517702460,localhost,854.841,970.792
1517702475,localhost,854.841,970.792
1517702490,localhost,854.841,970.792
1517702505,localhost,854.841,970.792
1517702520,localhost,854.841,970.792
1517702535,localhost,854.841,970.792
1517702550,localhost,854.841,970.792
1517702565,localhost,854.841,970.792
1517702580,localhost,854.841,970.792
1517702595,localhost,854.841,970.792
1517702610,localhost,854.841,970.792
1517702625,localhost,854.841,970.792
1517702640,localhost,854.841,970.792
1517702655,localhost,854.841,970.792
1517702670,localhost,854.841,970.792
1517702685,localhost,854.841,970.792
1517702700,localhost,854.841,970.792
1517702715,localhost,854.841,970.792
1517702730,localhost,854.841,970.792
1517702745,localhost,854.841,970.792
1517702760,localhost,854.841,970.792
1517702775,localhost,854.841,970.792
1517702790,localhost,854.841,970.792
1517702805,localhost,854.841,970.792
1517702820,localhost,854.841,970.792
1517702835,localhost,854.841,970.792
1517702850,localhost,854.841,970.792
1517702865,localhost,854.841,970.792
1517702880,localhost,854.841,970.792
1517702895,localhost,854.841,970.792
1517702910,localhost,854.841,970.792
1517702925,localhost,854.841,970.792
1517702940,localhost,854.841,970.792
1517702955,localhost,854.841,970.792
1517702970,localhost,854.841,970.792
1517702985,localhost,854.841,970.792
1517703000,localhost,854.841,970.792
1517703015,localhost,854.841,970.792
1517703030,localhost,854.841,970.792
1517703045,localhost,854.841,970.792
1517703060,localhost,854.841,970.792
1517703075,localhost,854.841,970.792
1517703090,localhost,854.841,970.792
1517703105,localhost,854.841,970.792
1517703120,localhost,854.841,970.792
1517703135,localhost,854.841,970.792
1517703150,localhost,854.841,970.792
1517703165,localhost,854.841,970.792
1517703180,localhost,854.841,970.792
1517703195,localhost,854.841,970.792
1517703210,localhost,854.841,970.792
1517703225,localhost,854.841,970.792
1517703240,localhost,854.841,970.792
1517703255,localhost,854.841,970.792
1517703270,localhost,854.841,970.792
