1517701575,__SummaryInfo__,0.0,93.6,0.0,8.0,2400.0,4.12,2.28,0.0,1.0
1517701590,__SummaryInfo__,0.0,99.6,0.0,8.0,2400.0,0.2,0.2,0.0,1.0
1517701605,__SummaryInfo__,0.0,99.6,0.0,8.0,2400.0,0.2,0.2,0.0,1.0
1517701620,__SummaryInfo__,0.0,86.96,0.0,8.0,2400.0,2.54666666667,9.21333333333,1.33333333333,1.0
1517701635,__SummaryInfo__,0.0,72.4733333333,0.0,8.0,2400.0,5.72,19.54,2.34,1.0
1517701650,__SummaryInfo__,0.0,50.2,0.0,8.0,2400.0,13.0,35.4,1.3,1.0
1517701665,__SummaryInfo__,0.0,61.64,0.0,8.0,2400.0,9.88,27.56,0.74,1.0
1517701680,__SummaryInfo__,0.0,61.9333333333,0.0,8.0,2400.0,9.66,27.56,0.646666666667,1.0
1517701695,__SummaryInfo__,0.0,59.2133333333,0.0,8.0,2400.0,10.3533333333,29.56,0.673333333333,1.0
1517701710,__SummaryInfo__,0.0,60.6,0.0,8.0,2400.0,10.7,28.0,0.5,1.0
1517701725,__SummaryInfo__,0.0,59.08,0.0,8.0,2400.0,8.38,31.68,0.66,1.0
1517701740,__SummaryInfo__,0.0,63.8333333333,0.0,8.0,2400.0,6.68,28.6333333333,0.606666666667,1.0
1517701755,__SummaryInfo__,0.0,69.1533333333,0.0,8.0,2400.0,5.48,24.5533333333,0.526666666667,1.0
1517701770,__SummaryInfo__,0.0,65.6,0.0,8.0,2400.0,6.0,27.5,0.7,1.0
1517701785,__SummaryInfo__,0.0,67.44,0.0,8.0,2400.0,6.08,25.66,0.62,1.0
1517701800,__SummaryInfo__,0.0,66.08,0.0,8.0,2400.0,6.38,26.74,0.646666666667,1.0
1517701815,__SummaryInfo__,0.0,65.68,0.0,8.0,2400.0,6.52,27.06,0.66,1.0
1517701830,__SummaryInfo__,0.0,72.4,0.0,8.0,2400.0,5.8,21.3,0.5,1.0
1517701845,__SummaryInfo__,0.0,72.4,0.0,8.0,2400.0,5.8,21.3,0.5,1.0
1517701860,__SummaryInfo__,0.0,76.2266666667,0.0,8.0,2400.0,5.05333333333,18.1733333333,0.453333333333,1.0
1517701875,__SummaryInfo__,0.0,80.6,0.0,8.0,2400.0,4.2,14.6,0.4,1.0
1517701890,__SummaryInfo__,0.0,80.6,0.0,8.0,2400.0,4.2,14.6,0.4,1.0
